"","L1B.r1","L1B.r2","L1B_benomyl.r1","L1B_benomyl.r2","L4C.r1","L4C.r2","L4C_benomyl.r1","L4C_benomyl.r2","U10D.r1","U10D.r2","U10D_benomyl.r1","U10D_benomyl.r2","U3B.r1","U3B.r2","U3B_benomyl.r1","U3B_benomyl.r2","U3E.r1","U3E.r2","U3E_benomyl.r1","U3E_benomyl.r2","U5C.r1","U5C.r2","U5C_benomyl.r1","U5C_benomyl.r2"
"CLUG_00177T0",10996,9118,4573,6320,14551,18740,5531,6610,14342,14501,6647,9742,18466,14761,5822,6602,15759,13892,8546,9086,14376,15906,5286,4845
"CLUG_00178T0",170465.373522394,98764.3556476945,117605.747285315,141771.002049633,183372.227807868,184702.593887588,124395.662073419,130663.788149232,137231.20857644,159651.669201011,165986.856642288,253403.167421372,268508.120511566,268220.184822678,97863.7870640054,107512.238497931,194780.051909386,202075.649345779,233650.57302994,220482.433544803,235346.500965983,222236.143564183,283043.325230888,331252.982205007
"CLUG_00179T0",14128,5792,2327,3156,32426,53870,1886,2641,46244,46874,5653,2750,45392,26865,1013,1719,43746,26619,6327,4294,66082,55809,1397,932
"CLUG_00180T0",1379,1014,192,251,2279,2277,256,364,1218,1460,265,233,973,740,126,233,1535,1449,728,672,1363,1348,357,283
"CLUG_00181T0",725,1263,172,217,1420,1336,167,281,772,1019,216,295,1231,937,350,328,1155,735,217,321,1433,1203,299,246
"CLUG_00182T0",216,167,1413,1789,392,437,2910,1948,205,301,1034,1666,966,1314,4731,4620,627,650,389,443,726,805,752,805
"CLUG_00183T0",4763,6115,23304,27515,9062,8547,27158,36078,6437,8381,22740,37332,8258,8255,47274,61617,8970,9537,24290,24799,7942,8444,21719,23464
"CLUG_00184T0",1059,669,162,172,1971,1747,82,124,952,1377,166,162,1744,2403,205,283,1463,1979,121,120,1691,1594,71,89
"CLUG_00185T0",683,398,252,300,852,1305,355,365,637,764,387,655,1085,1412,286,423,1042,1351,645,684,1129,1231,1329,1983
"CLUG_00186T0",493,256,155,205,718,874,245,284,378,647,196,318,681,671,124,122,739,784,267,321,711,647,787,882
"CLUG_00187T0",808.542922283052,661.000221086441,174.582841847321,190.102750202761,1913.07179751729,1821.68965531866,173.65827335983,203.519749657633,864.887855497624,1048.49849973115,171.53351158687,197.11255904374,1538.54425937909,1667.86150144205,154.491227526532,181.435889181195,1446.18631540417,1375.89495812933,97.0314922621508,169.47778934051,1410.67273976816,1561.05958660919,63.2482140576917,85.5938237350316
"CLUG_00188T0",363.457077716948,272.999778913559,79.4171581526794,95.8972497972388,856.92820248271,838.310344681345,94.34172664017,105.480250342367,378.112144502376,415.501500268852,106.46648841313,92.8874409562603,575.455740620906,802.138498557946,111.508772473468,129.564110818805,573.813684595826,654.105041870666,58.9685077378492,44.5222106594904,666.32726023184,698.940413390809,31.7517859423083,31.4061762649684
"CLUG_00189T0",2254,1360,581,750,3838,3350,828,540,1950,2526,504,623,3519,3815,924,872,3144,3428,263,397,3402,3339,157,246
"CLUG_00190T0",546,606,575,852,1474,917,1030,1161,440,860,703,1457,1702,2120,2055,1411,1346,1414,1488,2491,1500,1564,2283,2996
"CLUG_00191T0",1499,1823,91,133,2166,2196,124,110,1628,1797,164,119,1230,1138,109,169,1405,1327,273,420,1732,1468,66,103
"CLUG_00192T0",1883,1226,300,400,2563,2748,379,505,1559,2263,428,527,2332,2774,630,630,2241,2297,642,860,2569,2872,514,678
"CLUG_00193T0",1528,937,204,297,3371,3270,327,293,1678,2103,283,284,1983,1440,616,564,1923,1703,211,265,1867,1751,224,363
"CLUG_00194T0",196,118,114,78,173,256,143,181,129,132,109,165,164,119,379,452,71,147,124,136,196,194,270,294
"CLUG_00195T0",2282,1572,433,523,3734,4727,593,819,2713,3140,442,590,3953,3450,2270,1604,3538,3018,270,339,3034,3859,856,961
"CLUG_00196T0",5652,3878,1360,2085,7747,9506,3004,4035,5576,6667,2053,3019,10148,14115,2068,1960,9221,10399,7712,6431,10291,12102,8630,10174
"CLUG_00197T0",1125,1264,312,374,3039,3803,202,423,2324,2719,315,497,3230,3708,490,578,3294,2577,1041,1003,3973,4126,1202,1166
"CLUG_00198T0",302,181,165,192,691,687,266,230,290,478,205,238,751,609,338,251,564,574,113,87,893,828,76,72
"CLUG_00199T0",37093,25067,428,519,53134,42332,496,380,29018,40785,504,356,27739,27054,142,226,24528,22078,2017,1184,25764,26155,378,92
"CLUG_00200T0",11,8,21,6,10,19,34,25,11,10,11,15,10,11,44,94,3,13,28,15,5,13,25,34
"CLUG_00201T0",2332,1138,280,298,5484,5592,279,373,2108,3209,259,281,2660,2276,795,934,3409,2514,320,278,2924,2543,380,443
"CLUG_00202T0",867,960,24,44,1235,1337,45,48,819,890,26,37,874,592,60,57,958,709,38,29,939,937,61,64
"CLUG_00203T0",12627,11699,228,385,14540,14238,460,304,11546,12791,350,206,11138,7407,304,348,10875,9629,108,195,10192,10421,125,125
"CLUG_00204T0",24368,10320,747,1086,20190,28479,936,835,17192,15163,858,613,16472,10174,247,410,12267,12053,796,683,15118,16222,493,215
"CLUG_00205T0",3484,3289,281,328,3935,4231,216,228,3508,3918,386,444,3384,3000,160,181,3682,3187,493,593,4177,3906,411,374
"CLUG_00206T0",9631.00334684941,5447.63579793515,4142.454761409,5274.70135505191,10364.9677644224,10797.8216702583,6096.72453634757,5959.21718755717,7166.29650681952,9668.32058287029,6042.47565650985,9216.49894805979,21565.9087887137,28500.4273558474,4547.53199465146,4073.13832157148,15694.9364277497,17161.1348081583,10303.5359922903,12179.3558570321,20747.3560336368,22128.9607039259,17555.6825702065,23944.8957550311
"CLUG_00207T0",3087,2341,331,460,4699,5024,482,545,3002,3873,429,430,2637,1997,437,485,3187,2725,664,821,2754,2501,362,345
"CLUG_00208T0",8142,6973,942,1541,16623,16080,2856,3733,8628,11113,1234,1428,9620,7243,1027,1134,11577,7607,1667,2303,10514,10352,698,722
"CLUG_00209T0",4159,3356,6628,7978,6181,5771,9063,6649,3859,4574,6761,8046,5391,5139,6239,6727,4446,4949,6826,6900,6381,5958,6356,7277
"CLUG_00210T0",2797,2011,1843,1845,5521,5778,6620,5189,2932,4009,1424,2233,4905,3952,5597,4749,4664,3401,808,965,5356,5085,1825,2275
"CLUG_00211T0",3953,2592,1056,1032,6878,7338,1038,2021,4118,5205,899,1145,5418,4813,2288,3898,5516,4911,576,686,5018,4767,621,766
"CLUG_00212T0",4623,5024,2741,3172,6172,7734,2697,3638,4281,5002,2270,2546,3353,3171,2181,2949,4356,5269,586,868,3989,4199,557,676
"CLUG_00213T0",1436,1149,1360,1289,2571,2695,3524,2532,1437,1919,1182,1460,2382,2096,4668,4376,2312,2005,983,1037,2055,1913,901,1053
"CLUG_00214T0",2043,1300,182,287,3126,2948,330,318,1752,2463,256,263,2523,2391,312,389,2514,2630,439,563,2379,2126,230,319
"CLUG_00215T0",3573,2338,314,487,6034,5543,536,612,2838,4322,426,389,4348,4574,375,556,4143,4747,375,534,4676,4367,350,392
"CLUG_00216T0",1276,1022,1011,1755,1798,1747,2718,2462,1138,1376,1017,1937,1494,1426,1393,1223,1450,1408,3240,3442,1536,1298,2641,3009
"CLUG_00217T0",1279,1585,92,106,1453,1194,97,60,1076,1434,142,92,1131,977,50,69,1180,1148,263,302,1106,1273,98,43
"CLUG_00218T0",1748,1029,135,228,2490,871,315,97,8821,12217,2319,1312,107,133,155,60,867,464,520,582,326,617,171,195
"CLUG_00219T0",2457,3099,216,266,6393,5127,367,487,2890,4747,298,319,3785,4771,290,281,4762,4355,188,294,4423,4958,168,156
"CLUG_00220T0",556,803,53,67,1993,1735,31,109,904,1469,92,109,999,1332,48,83,1232,1091,16,71,1338,1398,51,26
"CLUG_00221T0",29782,22006,10120.7405318326,11763,41085.119610186,47121.6451403,8941,13735,30865.4213854907,34832.9716154856,17988,22462,27231,18109.9568568693,5148,7906,26737,25055,18082,14259,26553.9999999784,24769.8166439856,9368,7980
"CLUG_00222T0",0,0,0.259468167384172,0,27.8803898139743,2.35485970000505,0,0,33.5786145092739,2.02838451443736,0,0,0,253.043143130662,0,0,0,0,0,0,2.15858873092907e-08,0.183356014364873,0,0
"CLUG_00223T0",58099,36871.6333129931,740,1053.24000260446,59881.346651275,60679.766903895,1395,1150.28266944521,58822.4636974867,57650.4372770446,832.259222178546,1097,46289.910688092,54134.283496695,457,624,57849.5371698654,87905.6076224334,4390.78191554997,3444,30986,39791,186,145
"CLUG_00224T0",1011,588,484,504,1670,2115,1361,1205,1168,1630,858,1307,1888,1904,868,699,1992,1475,940,1548,2231,2290,3572,4062
"CLUG_00225T0",1486,1055,243,244,2523,2249,696,572,1594,2072,241,306,1605,1137,743,682,1921,1696,219,327,1635,1390,211,215
"CLUG_00226T0",1680,1117,431,603,2782,2753,674,649,1344,1993,625,700,7039,8760,994,992,3799,4296,1324,2227,4497,4816,1953,2411
"CLUG_00227T0",2069,1198,1288,1581,3358,3564,1979,1508,1994,2310,1263,1566,2733,2393,2650,2342,2523,2319,1065,1202,3624,3209,1245,1318
"CLUG_00228T0",437,423,84,129,679,522,206,144,341,420,133,156,471,490,143,144,388,388,220,218,422,348,194,229
"CLUG_00229T0",1596,2256,170,243,3066,2644,398,312,1801,2346,208,252,3152,2229,258,208,2917,2029,216,390,2768,2444,114,164
"CLUG_00230T0",1446,1454,392,499,3276,2950,400,754,1523,2310,409,415,2552,1894,584,930,2432,2088,399,391,2170,1966,305,286
"CLUG_00231T0",366,246,57,76,657,617,116,135,359,429,62,100,465,376,109,119,432,476,67,68,448,364,32,42
"CLUG_00232T0",575,394,480,522,877,841,1277,895,427,579,453,578,825,646,625,566,682,558,805,787,739,649,773,528
"CLUG_00233T0",1996,1601,4943,6064,3226,2907,7407,6263,1690,2054,3770,3652,1766,1528,4382,4884,1874,1915,5482,5939,2144,2105,4312,3697
"CLUG_00234T0",10893,9531,1891,2071,9155,7335,1349,1442,8762,11058,1921,1502,6986,6137,949,1296,8628,9682,3475,3128,10035,10344,858,796
"CLUG_00235T0",2329,1171,3039,3757,4414,4434,1822,3101,2620,3334.9999968944,2948,3708,3653,7073,2027,3231,2834,3356,7292,6050,2497,2898,5302,6709
"CLUG_00236T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_00237T0",0,0,0,0,0,0,0,0,0,3.10559506263585e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_00238T0",2949,1557,3365,4314,5940,5621,3607,4030,3931,4511,3796,4701,5484,7626,2562,3104,4154,4021,8301,9475,3555,3679,7133,8014
"CLUG_00239T0",3591,1899,3779,4826,6714,6276,6532,4844,4242,4946,4200,5734,5989,8454,3526,3200,4794,4908,10116,13067,3879,3755,8769,8924
"CLUG_00240T0",1109,961,1279,1511,1772,2132,2409,2543,1718,1484,1989,2004,957,684,1132,1557,844,515,1203,1358,1138,1152,1119,966
"CLUG_00241T0",188,196,508,547,424,652,684,843,499,463,691,720,212,211,457,611,197,95,417,346,342,325,381,329
"CLUG_00242T0",110312,110797,28980,37256,302062,233414,50953,64167,144987,204053,54162,63945,156044,106072,10078,14738,125280,103426,56932,52141,171511,145872,31134,42846
"CLUG_00243T0",113,90,73,101,199,228,134,104,115,183,76,100,162,133,164,159,203,181,41,33,201,185,55,74
"CLUG_00244T0",1712,595,350,331,5624,4880,590,619,1718,2614,325,381,2976,2240,888,962,3179,2379,145,274,2523,2424,218,200
"CLUG_00245T0",1286,763,239,253,2518,2176,187,343,1018,1459,231,321,2854,2672,453,709,2155,1982,203,267,2222,2067,160,164
"CLUG_00246T0",3537,3321,2695,3174,6115,5051,2532,1695,3193,4378,2381,2606,2787,2441,3606,3389,2828,3171,814,1233,3588,3914,845,952
"CLUG_00247T0",81,89,76,131,1492,364,174,329,72,153,151,299,275,100,433,585,241,242,141,204,627,620,288,279
"CLUG_00248T0",1467,936,293,392,3224,2819,508,603,1687,2222,420,556,3128,2722,566,688,2089,1743,443,634,2185,1924,372,361
"CLUG_00249T0",792,509,93,150,1128,1373,192,240,777,866,162,182,1019,800,226,293,1021,752,207,237,975,742,187,147
"CLUG_00250T0",4452,3136,931,1153,6805,6640,1089,1217,3875,4670,1712,1837,6181,5203,730,863,5163,4550,2675,2451,5343,4618,1417,1283
"CLUG_00251T0",1067,847,130,188,1925,2016,288,324,969,1328,337,339,1872,1525,379,393,1637,1300,782,978,1770,1414,1117,1010
"CLUG_00252T0",913,591,192,209,1301,1606,384,343,785,998,235,257,1151,982,463,408,1134,859,312,429,1420,1223,238,261
"CLUG_00253T0",1157,1045,252,285,2881,2859,284,539,1329,1895,287,402,1727,1302,619,652,2043,1640,390,499,2249,2089,368,441
"CLUG_00254T0",2000,1871,499,604,3336,3100,741,718,1947,2522,915,1045,2960,2071,543,349,2686,2293,1821,2356,2949,2701,1658,1593
"CLUG_00255T0",13,13,110,235,29,18,257,574,49,15,118,252,9,3,307,523,13,19,240,500,14,15,284,374
"CLUG_00256T0",2582,1237,2470,3586,3301,4557,6637,8272,4885,3168,3349,5186,6278,4138,3469,3174,3904,4037,5283,7359,3917,4406,4710,4833
"CLUG_00257T0",608,480,938,1122,1125,987,2911,3594,539,780,794,1528,3393,4292,2126,1843,1714,1680,1442,2811,2166,2171,2172,2903
"CLUG_00258T0",1536,1479,1183,1586,3619,2959,4164,5270,1213,1997,967,2019,1267,1062,4278,3754,1426,1653,1034,1146,1319,1153,2356,3094
"CLUG_00259T0",719,500,230,236,1591,1433,331,429,713,1032,223,314,1140,1040,840,906,1145,1133,42,41,1095,1021,191,148
"CLUG_00260T0",4660,5441,1711,2020,12615,11197,1221,2737,6306,9248,2088,2630,7352,6770,4494,6787,7115,6349,3087,4187,6071,6592,2961,3044
"CLUG_00261T0",338,329,781,822,1002,873,744,1647,364,736,868,1486,969,1342,2427,3467,990,1098,1059,1355,975,953,1825,2068
"CLUG_00262T0",392,280,370,402,851,617,476,867,350,500,349,585,826,740,1187,1865,660,640,203,206,704,705,506,534
"CLUG_00263T0",3562,2708,1569,1891,5909,6177,2572,3494,3865,4591,1601,2385,5847,4972,6514,6123,5052,4213,1462,2121,6222,5542,3659,3345
"CLUG_00264T0",8838,6987,3833,4662,8994,9785,4615,6095,6916,8700,3018,4865,6336,6093,10710,11316,6711,7360,2684,3002,7805,7432,4769,4639
"CLUG_00265T0",822,767,1456,1596,679,815,1646,2017,661,674,1359,1756,1076,846,1466,1565,885,841,2769,3383,1278,1307,4144,3673
"CLUG_00266T0",2623,2249,4454,6009,3938,4318,6142,8559,2588,3026,4799,6876,2727,2606,4225,4416,2975,2601,9487,12221,2946,3403,11927,11496
"CLUG_00267T0",2894,1429,562,835,3641,4269,1033,1279,1782,1789,535,693,4253,6448,621,764,3142,3891,1301,1231,3706,3764,766,622
"CLUG_00268T0",5141,5558,4434,5436,6478,6494,7709,5254,3611,4518,3317,4089,6346,3553,4741,5440,5543,4948,3029,2460,6660,5639,3274,3155
"CLUG_00269T0",1400,1699,19690,24186,3766,3241,28019,25617,1708,2533,15777,20194,1141,797,23464,27964,1627,1644,13630,13691,1413,1236,22975,22461
"CLUG_00270T0",1355,1325,6326,7566,2380,2162,5730,7517,1095,1753,5387,6851,822,682,5969,8334,1128,1099,5710,6773,922,880,7789,7393
"CLUG_00271T0",23959,12687,23825,27013,33302,32329,21559,19659,21111,22265,24313,22025,38627,48100,11834,16403,21103,20260,41710,41542,19734,19957,28082,29125
"CLUG_00272T0",740,399,300,368,1336,1146,319,659,805,1028,259,456,1134,942,748,1092,998,890,417,450,972,831,756,800
"CLUG_00273T0",5539,4145,3278,4208,9296,9091,5947,5318,5922,7166,6316,9230,8823,7368,3743,3787,8596,6858,7348,8995,8050,6853,6346,7119
"CLUG_00274T0",658,561,431,646,1139,1095,931,980,583,823,617,1077,1032,854,725,825,924,759,845,1285,895,795,1144,1143
"CLUG_00275T0",1860.41609575192,736.145512170657,1555.00203324294,2062.81692479,1914.30145954805,2236.12890237219,1657.67456152907,1510.60435930906,1657.32102400441,1284.5869228539,1527.57301803144,1750.09609053047,2550.95514075304,2285.14890039765,842.887649743091,1232.3130666098,1726.44932075261,2134.90896597616,1781.56414532572,1595.50495947497,1423.01549622123,1504.47745750711,494.470500139654,588.994393750566
"CLUG_00276T0",3534.58390424808,1808.85448782934,3056.99796675706,3867.18307521,4303.69854045195,5290.87109762781,3796.32543847093,3550.39564069094,4402.67897599559,3362.4130771461,4387.42698196857,5018.90390946953,5996.04485924696,4914.85109960235,1804.11235025691,2164.6869333902,4101.55067924739,4568.09103402384,3689.43585467428,3693.49504052503,3337.98450377877,3685.52254249289,1110.52949986035,1115.00560624943
"CLUG_00277T0",6359,6330,736,879,10084,9655,1724,1810,6609,8352,816,1056,5072,3944,2205,2273,5780,4855,769,734,5321,4951,1195,1615
"CLUG_00278T0",78320,47556,21696,29892,112939,117726,27758,32952,72798,87253,36330,54044,121097,112205,11876,13268,93179,87315,54143,58926,86906,84207,39840,41498
"CLUG_00279T0",303,222,147,143,535,489,198,211,272,384,184,182,389,254,469,522,338,281,140,204,466,413,270,304
"CLUG_00280T0",1051,721,418,482,1700,1864,545,594,978,1308,610,644,1398,1291,838,952,1449,1212,743,898,1433,1154,1116,1299
"CLUG_00281T0",1036,456,495,474,2344,2299,395,598,931,1451,326,452,1742,1694,858,1413,1755,1566,162,146,1551,1132,616,668
"CLUG_00282T0",7211,6259,1374,1680,11581,11944,2698,1542,7646,9453,2035,1994,11604,11548,1497,1531,11543,9742,3916,4234,13703,13403,2651,3046
"CLUG_00283T0",2636,3171,415,469,6229,6331,540,733,3544,4974,555,613,7012,6407,1104,1168,6776,5198,608,801,7011,7368,1127,1453
"CLUG_00284T0",2597,1947,1164,1576,4329,3684,2237,2276,2002,2931,1764,3577,4863,4136,1840,1634,3627,3528,3511,3777,3551,3206,3114,3482
"CLUG_00285T0",1534,1298,1081,1302,1541,1669,661,707,1296,1705,895,1156,2608,3931,1283,1779,2093,2822,2700,2173,2159,2458,1563,2060
"CLUG_00286T0",50878,33974,17837,21678,67696,67418,14411,10658,58490,67248,20188,15513,28184,18190,7689,8458,39969,34597,23745,23169,39417,37786,11896,10842
"CLUG_00287T0",13188,11107,2601,3520,13562,21382,8662,10447,16181,14990,2159,3451,13178,11421,4099,3068,13342,10601,6537,8269,13245,16620,6781,7777
"CLUG_00288T0",2303,1562,693,691,2987,3706,727,1404,2205,2405,752,767,3682,3062,1448,1917,3088,2728,1287,1534,3878,3295,2370,2653
"CLUG_00289T0",823,662,287,301,1691,1498,358,578,905,1091,371,344,1290,943,646,721,1229,1027,510,768,1563,1307,1049,917
"CLUG_00290T0",696,543,302,378,1714,1405,731,938,752,1209,427,510,1374,964,960,973,1240,1048,606,599,1373,1134,1207,1265
"CLUG_00291T0",350,205,382,467,831,745,765,920,386,528,310,408,392,296,2604,2207,465,458,220,233,636,523,1402,1535
"CLUG_00292T0",614,557,465,643,1354,1160,1442,1026,657,1033,666,908,1405,1170,2091,1584,1263,994,779,1236,1217,1088,1792,1674
"CLUG_00293T0",810,610,723,1140,1578,1726,2570,3498,843,1072,906,1726,1619,1713,5828,5233,1738,1499,2548,4097,1739,1513,5606,6071
"CLUG_00294T0",19,22,2,9,32,25,14,4,15,28,9,17,36,40,33,20,26,21,25,27,17,27,36,55
"CLUG_00295T0",17476,10331,2744,3635,37275,36027,5776,4471,21260,28534,4991,4803,43214,29428,2062,1248,31401,23401,2312,3311,28846,26395,1387,898
"CLUG_00296T0",4266,5099,702,887,8090,7490,1202,2014,4687,6821,1173,1476,8570,8372,660,821,8494,7009,2914,3797,11393,10585,1422,1707
"CLUG_00297T0",33,18,45,76,67,69,185,360,32,43,78,97,45,63,106,164,48,38,437,522,48,40,196,211
"CLUG_00298T0",1914,1412,288,475,3430,3289,915,1157,1594,2307,483,584,2868,2526,736,612,2807,2420,1188,1690,2717,2513,744,912
"CLUG_00299T0",357,461,134,214,1240,589,264,254,255,742,183,310,914,2280,228,211,1004,1592,475,796,1035,1048,546,941
"CLUG_00300T0",1674,1204,325,467,2662,2610,352,468,1379,1873,540,579,1446,1182,343,498,1636,1446,1043,991,1577,1342,481,483
"CLUG_00301T0",974,808,232,251,1726,1700,250,297,1119,1277,294,355,1680,1459,285,315,1592,1507,442,434,1340,1403,558,519
"CLUG_00302T0",5277,4405,446,666,7870,8319,728,620,6323,7451,764,802,4153,2985,571,587,5434,4913,547,679,4629,4531,519,552
"CLUG_00303T0",3798,3388,151,225,7424,6541,182,190,3992,5330,262,172,5784,4814,78,176,5456,4520,244,281,5313,5472,103,75
"CLUG_00304T0",888,406,247,256,1350,1600,758,1137,1085,1084,398,666,842,456,1033,1024,1002,868,200,254,757,911,210,228
"CLUG_00305T0",1395,1006,484,649,2301,2492,1005,1966,1994,1824,839,1381,2932,2699,767,1156,2257,2382,1504,2464,2224,2434,742,792
"CLUG_00306T0",27,10,21,26,73,72,54,35,47,38,16,16,34,33,53,53,48,54,41,59,70,100,40,60
"CLUG_00307T0",2424,2305,1993,2202,2412,2242,926,793,1563,1883,2400,2366,3299,2786,963,1795,2389,2515,3927,3243,3058,2564,2354,1509
"CLUG_00308T0",1501,792,236,336,2368,3413,563,697,1448,1536,283,369,1607,1217,516,429,1496,1073,396,424,1765,1736,235,252
"CLUG_00309T0",4548,2548,761,943,7540,11017,1080,1851,5149,5190,827,1270,4362,4063,1467,1551,4683,3616,1161,1100,5784,5429,844,858
"CLUG_00310T0",0,4,46,66,10,4,59,146,2,1,22,85,4,2,141,142,3,2,52,23,2,1,69,68
"CLUG_00311T0",2026,1916,379,504,3884,3772,513,836,2046,2979,421,613,3878,3314,668,692,3625,3045,504,716,3780,3392,454,493
"CLUG_00312T0",1088,820,104,120,2285,2280,132,142,1160,1481,101,184,1935,1754,91,227,1793,1133,178,149,1707,1635,124,129
"CLUG_00313T0",1049,720,568,654,1888,2310,584,612,1129,1366,450,442,1849,1773,46,48,2465,2152,176,311,2083,2307,86,94
"CLUG_00314T0",5248,4547,625,768,12201,12317,799,990,7401,9188,967,983,7402,5928,236,279,8078,7350,1175,1414,6973,7595,382,432
"CLUG_00315T0",1390,895,93,131,2064,2162,167,222,1264,1408,168,164,1678,1144,229,148,1617,1387,165,244,1888,1606,136,137
"CLUG_00316T0",5027,2637,282,423,15354,13560,577,630,6592,9592,598,425,7157,5496,227,279,8247,5774,403,524,5032,4980,175,202
"CLUG_00317T0",1609,1629,287,348,4193,4369,224,383,2628,3154,376,380,1871,1808,469,475,2491,2238,278,365,2290,1843,207,159
"CLUG_00318T0",4855,3537,657,818,7293,6616,800,770,4005,5044,994,1117,6391,5647,344,362,5429,5341,2309,2245,5058,4662,789,952
"CLUG_00319T0",1932,1471,217,307,2909,2650,242,289,1446,1838,317,322,1670,1483,124,272,1440,1723,455,332,1277,1223,138,114
"CLUG_00320T0",2229,1987,279,391,4338,4028,258,464,2242,2710,375,357,2666,2506,293,363,2689,2627,419,433,3063,2755,216,165
"CLUG_00321T0",2466,2501,15300,21321,5006,4376,26646,22427,4489,4650,20564,27650,8191,8979,20950,16434,5816,7077,16438,24189,4506,5119,20970,26334
"CLUG_00322T0",613,426,1543,1713,1122,887,1409,3175,597,782,1299,2186,632,601,4365,5803,595,846,692,846,678,807,2789,3278
"CLUG_00323T0",801,601,2796,3554,1637,1720,7415,7485,775,1058,2329,4347,985,931,11224,11315,1343,1331,1433,1798,1270,1114,5517,6859
"CLUG_00324T0",6168,4398,1666,1687,10065,8381,1407,1379,4398,6469,1292,1506,5700,5809,1695,1908,5155,5980,592,628,5133,5095,884,725
"CLUG_00325T0",433.882002413282,346.389569136293,191.351196749355,181.011115718747,562.407787622411,588.649240859863,116.688661861452,135.378470969226,388.076147841099,423.015333660487,186.907283907103,227.590766872518,432.30047424277,361.04966590642,218.821094200763,369.996943427328,380.192625035839,352.869344577801,114.364239684259,127.832819902994,419.928775551997,380.245417217808,183.830331107721,158.524661556137
"CLUG_00326T0",452.117997586718,269.610430863707,232.648803250645,240.988884281253,589.592212377589,573.350759140137,42.3113381385479,210.621529030774,377.923852158901,410.984666339513,229.092716092897,223.409233127482,412.69952575723,415.95033409358,280.178905799237,307.003056572672,435.807374964161,434.130655422199,137.635760315741,151.167180097006,431.071224448003,428.754582782192,162.169668892279,147.475338443863
