# Program:featureCounts v1.6.0; Command:"featureCounts" "-g" "gene_id" "-T" "8" "-G" "genome/candida_lusitaniae_ATCC42720_w_CBS_6936_MT.fasta" "-s" "2" "-a" "genome/candida_lusitaniae_1_transcripts.gtf" "--tmpDir" "/scratch" "-o" "results/featureCounts/U3B.r1.gsnap_frags.tab" "-F" "GTF" "-p" "aln/U3B.r1.gsnap.bam" 
Geneid	Chr	Start	End	Strand	Length	aln/U3B.r1.gsnap.bam
CLUG_00501	Supercontig_1.1	1008462	1009715	+	1254	1
CLUG_00502	Supercontig_1.1	1009812	1010276	-	465	2
CLUG_00503	Supercontig_1.1	1010979	1011905	+	927	2819
CLUG_00504	Supercontig_1.1	1012721	1015843	+	3123	1305
CLUG_00505	Supercontig_1.1	1020337	1024911	-	4575	182
CLUG_00506	Supercontig_1.1	1026954	1028675	-	1722	9920
CLUG_00507	Supercontig_1.1	1031601	1033115	+	1515	215
CLUG_00508	Supercontig_1.1	1033409	1036069	-	2661	9743
CLUG_00509	Supercontig_1.1	1036797	1037405	-	609	3079
CLUG_00510	Supercontig_1.1	1037505	1038011	-	507	45
CLUG_00511	Supercontig_1.1	1038077	1039096	+	1020	29
CLUG_00512	Supercontig_1.1	1039177	1040031	+	855	17573
CLUG_00513	Supercontig_1.1	1040135	1040770	+	636	237
CLUG_00514	Supercontig_1.1	1040676	1041623	+	948	645
CLUG_00515	Supercontig_1.1	1042162	1042911	+	750	2240
CLUG_00516	Supercontig_1.1	1043272	1044249	+	978	1535
CLUG_00517	Supercontig_1.1	1044344	1045027	+	684	9696
CLUG_00518	Supercontig_1.1	1045088	1046854	-	1767	7292
CLUG_00519	Supercontig_1.1	1047034	1049193	-	2160	2049
CLUG_00520	Supercontig_1.1	1049369	1051585	-	2217	2269
CLUG_00521	Supercontig_1.1	1051713	1052900	+	1188	1126
CLUG_00522	Supercontig_1.1	1052949	1055555	-	2607	1717
CLUG_00523	Supercontig_1.1	1060409	1062016	-	1608	6006
CLUG_00524	Supercontig_1.1	1062088	1065108	-	3021	6244
CLUG_00525	Supercontig_1.1	1065808	1067601	+	1794	1397
CLUG_00526	Supercontig_1.1	1067918	1068391	+	474	598
CLUG_00527	Supercontig_1.1	1068407	1070182	+	1776	2453
CLUG_00528	Supercontig_1.1	1070664	1071626	+	963	1287
CLUG_00529	Supercontig_1.1	1071590	1072411	+	822	472
CLUG_00530	Supercontig_1.1	1072586	1073683	-	1098	8173
CLUG_00531	Supercontig_1.1	1074500	1075750	+	1251	1655
CLUG_00532	Supercontig_1.1	1076184	1078544	+	2361	2616
CLUG_00533	Supercontig_1.1	1079532	1080551	+	1020	9811
CLUG_00534	Supercontig_1.1	1080778	1081848	-	1071	3540
CLUG_00535	Supercontig_1.1	1082236	1083153	+	918	960
CLUG_00536	Supercontig_1.1	1083220	1084158	-	939	760
CLUG_00537	Supercontig_1.1	1084563	1086455	-	1893	955
CLUG_00538	Supercontig_1.1	1087349	1087789	-	441	1191
CLUG_00539	Supercontig_1.1	1088292	1088888	-	597	12633
CLUG_00540	Supercontig_1.1	1091029	1092081	-	1053	1482
CLUG_00541	Supercontig_1.1	1093377	1094054	+	678	9478
CLUG_00542	Supercontig_1.1	1094487	1098476	-	3990	3825
CLUG_00543	Supercontig_1.1	1099174	1100220	-	1047	2062
CLUG_00544	Supercontig_1.1	1101214	1102569	+	1356	525
CLUG_00545	Supercontig_1.1	1102514	1103884	-	1371	587
CLUG_00546	Supercontig_1.1	1104140	1105240	-	1101	1324
CLUG_00547	Supercontig_1.1	1106227	1107636	+	1410	594
CLUG_00548	Supercontig_1.1	1108234	1108551	+	318	298
CLUG_00549	Supercontig_1.1	1108693	1110789	-	2097	6191
CLUG_00550	Supercontig_1.1	1111404	1112603	-	1200	1494
CLUG_00551	Supercontig_1.1	1112898	1113416	-	519	1991
CLUG_00552	Supercontig_1.1	1114852	1116384	+	1533	880
CLUG_00553	Supercontig_1.1	1117408	1118370	+	963	5537
CLUG_00554	Supercontig_1.1	1119661	1121439	+	1779	956
CLUG_00555	Supercontig_1.1	1122738	1125686	+	2949	2928
CLUG_00556	Supercontig_1.1	1125784	1127355	+	1572	5649
CLUG_00557	Supercontig_1.1	1127856	1129490	-	1635	0
CLUG_00558	Supercontig_1.1	1131205	1131525	+	321	1070
CLUG_00559	Supercontig_1.1	1132358	1134547	-	2190	3217
CLUG_00560	Supercontig_1.1	1135009	1135488	-	480	0
CLUG_00561	Supercontig_1.1	1136254	1138080	+	1827	3634
CLUG_00562	Supercontig_1.1	1140232	1142025	-	1794	1301
CLUG_00563	Supercontig_1.1	1144119	1145858	+	1740	1339
CLUG_00564	Supercontig_1.1	1146995	1148329	+	1335	23115
CLUG_00565	Supercontig_1.1	1149791	1150477	+	687	1702
CLUG_00566	Supercontig_1.1	1151478	1152560	-	1083	70
CLUG_00567	Supercontig_1.1	1153753	1154634	-	882	0
CLUG_00568	Supercontig_1.1	1156491	1157159	+	669	1155
CLUG_00569	Supercontig_1.1	1157687	1158457	+	771	931
CLUG_00570	Supercontig_1.1	1160388	1161077	+	690	142
CLUG_00571	Supercontig_1.1	1161440	1164952	+	3513	3046
CLUG_00572	Supercontig_1.1	1165806	1166834	+	1029	1652
CLUG_00573	Supercontig_1.1	1166782	1167702	+	921	1382
CLUG_00574	Supercontig_1.1	1167262	1168089	-	828	208
CLUG_00575	Supercontig_1.1	1168093	1169256	-	1164	175
CLUG_00576	Supercontig_1.1	1168223	1168768	+	546	438
CLUG_00577	Supercontig_1.1	1170145	1172400	+	2256	2534
CLUG_00578	Supercontig_1.1	1172768	1174018	-	1251	7
CLUG_00579	Supercontig_1.1	1173572	1174186	+	615	2
CLUG_00580	Supercontig_1.1	1176661	1178376	+	1716	2081
CLUG_00581	Supercontig_1.1	1180314	1181213	+	900	1055
CLUG_00582	Supercontig_1.1;Supercontig_1.1	1181714;1181969	1181867;1182336	+;+	522	3953
CLUG_00583	Supercontig_1.1	1181821	1182477	-	657	1
CLUG_00584	Supercontig_1.1	1182841	1184787	+	1947	3033
CLUG_00585	Supercontig_1.1	1185269	1185874	-	606	436
CLUG_00586	Supercontig_1.1	1185934	1187745	+	1812	825
CLUG_00587	Supercontig_1.1	1186339	1187289	-	951	0
CLUG_00588	Supercontig_1.1	1189292	1190416	-	1125	423
CLUG_00589	Supercontig_1.1	1191057	1191863	+	807	3159
CLUG_00590	Supercontig_1.1	1192672	1193352	+	681	283
CLUG_00591	Supercontig_1.1	1193511	1195490	-	1980	703
CLUG_00592	Supercontig_1.1	1195968	1196642	+	675	148
CLUG_00593	Supercontig_1.1	1195976	1196620	-	645	887
CLUG_00594	Supercontig_1.1	1197395	1198357	-	963	413
CLUG_00595	Supercontig_1.1	1198696	1200936	-	2241	574
CLUG_00596	Supercontig_1.1	1201389	1201979	+	591	291
CLUG_00597	Supercontig_1.1	1202058	1204577	-	2520	1219
CLUG_00598	Supercontig_1.1	1205407	1207989	+	2583	2398
CLUG_00599	Supercontig_1.1	1208259	1208969	+	711	166
CLUG_00600	Supercontig_1.1	1209005	1209736	+	732	272
CLUG_00601	Supercontig_1.1	1210249	1211334	-	1086	5307
CLUG_00602	Supercontig_1.1	1212449	1213069	+	621	13341
CLUG_00603	Supercontig_1.1	1213941	1215401	+	1461	4998
CLUG_00604	Supercontig_1.1	1216477	1216962	-	486	3148
CLUG_00605	Supercontig_1.1	1218208	1220043	+	1836	1310
CLUG_00606	Supercontig_1.1	1220509	1221432	+	924	3
CLUG_00607	Supercontig_1.1	1220655	1221197	-	543	506
CLUG_00608	Supercontig_1.1	1220746	1221315	-	570	313
CLUG_00609	Supercontig_1.1	1222905	1226240	+	3336	10704
CLUG_00610	Supercontig_1.1	1226385	1227173	+	789	355
CLUG_00611	Supercontig_1.1	1227337	1229355	-	2019	539
CLUG_00612	Supercontig_1.1	1229496	1230017	+	522	0
CLUG_00613	Supercontig_1.1	1231014	1232615	+	1602	543
CLUG_00614	Supercontig_1.1	1233094	1233756	+	663	1261
CLUG_00615	Supercontig_1.1	1233865	1234329	-	465	6778
CLUG_00616	Supercontig_1.1	1235035	1237080	-	2046	2158
CLUG_00617	Supercontig_1.1	1238408	1240669	+	2262	7739
CLUG_00618	Supercontig_1.1	1241867	1243588	-	1722	32
CLUG_00619	Supercontig_1.1	1241882	1243576	+	1695	45677
CLUG_00620	Supercontig_1.1	1244059	1246911	+	2853	747
CLUG_00621	Supercontig_1.1	1246978	1248546	-	1569	3724
CLUG_00622	Supercontig_1.1	1248665	1250113	-	1449	476
CLUG_00623	Supercontig_1.1	1250034	1251356	-	1323	258
CLUG_00624	Supercontig_1.1	1252362	1252700	-	339	857
CLUG_00625	Supercontig_1.1	1254147	1254665	+	519	1568
CLUG_00626	Supercontig_1.1	1257117	1257599	-	483	28
CLUG_00627	Supercontig_1.1	1258270	1259160	+	891	700
CLUG_00628	Supercontig_1.1	1258593	1259186	+	594	107
CLUG_00629	Supercontig_1.1	1259925	1260650	-	726	948
CLUG_00630	Supercontig_1.1	1260935	1262446	-	1512	2796
CLUG_00631	Supercontig_1.1	1263621	1264625	+	1005	3813
CLUG_00632	Supercontig_1.1	1265461	1267035	+	1575	1620
CLUG_00633	Supercontig_1.1	1267681	1268106	+	426	2980
CLUG_00634	Supercontig_1.1	1268831	1270042	+	1212	439
CLUG_00635	Supercontig_1.1	1270250	1271614	-	1365	4766
CLUG_00636	Supercontig_1.1	1272517	1273014	+	498	849
CLUG_00637	Supercontig_1.1	1273534	1274358	+	825	932
CLUG_00638	Supercontig_1.1	1274750	1275529	-	780	249
CLUG_00639	Supercontig_1.1	1276120	1276872	+	753	2708
CLUG_00640	Supercontig_1.1	1276194	1276862	-	669	4
CLUG_00641	Supercontig_1.1	1276968	1277747	+	780	160
CLUG_00642	Supercontig_1.1	1278885	1280288	-	1404	6
CLUG_00643	Supercontig_1.1	1278918	1280222	+	1305	5862
CLUG_00644	Supercontig_1.1	1280602	1281867	-	1266	1918
CLUG_00645	Supercontig_1.1	1282311	1283621	-	1311	945
CLUG_00646	Supercontig_1.1	1285238	1286719	+	1482	763
CLUG_00647	Supercontig_1.1	1288374	1288886	+	513	147
CLUG_00648	Supercontig_1.1	1291261	1292169	+	909	304
CLUG_00649	Supercontig_1.1	1292380	1294875	-	2496	1999
CLUG_00650	Supercontig_1.1	1295629	1297794	-	2166	4513
CLUG_00651	Supercontig_1.1	1299047	1300852	-	1806	1178
CLUG_00652	Supercontig_1.1	1302573	1302917	-	345	2371
CLUG_00653	Supercontig_1.1	1303501	1304265	-	765	1581
CLUG_00654	Supercontig_1.1	1304831	1308979	-	4149	1767
CLUG_00655	Supercontig_1.1	1309627	1311225	+	1599	2249
CLUG_00656	Supercontig_1.1	1311871	1312836	+	966	2307
CLUG_00657	Supercontig_1.1	1313920	1314606	+	687	1718
CLUG_00658	Supercontig_1.1	1315093	1316790	+	1698	1311
CLUG_00659	Supercontig_1.1	1317430	1322463	+	5034	4926
CLUG_00660	Supercontig_1.1	1322558	1323085	-	528	195
CLUG_00661	Supercontig_1.1	1323268	1324644	-	1377	481
CLUG_00662	Supercontig_1.1	1324960	1325853	-	894	210
CLUG_00663	Supercontig_1.1	1325940	1326782	-	843	629
CLUG_00664	Supercontig_1.1	1326958	1328430	+	1473	383
CLUG_00665	Supercontig_1.1	1328768	1329607	+	840	314
CLUG_00666	Supercontig_1.1	1330040	1333306	+	3267	10815
CLUG_00667	Supercontig_1.1	1334679	1336937	+	2259	4568
CLUG_00668	Supercontig_1.1	1337061	1338461	-	1401	954
CLUG_00669	Supercontig_1.1	1339979	1340779	+	801	2271
CLUG_00670	Supercontig_1.1	1341468	1342256	+	789	1969
CLUG_00671	Supercontig_1.1	1342427	1343086	-	660	1820
CLUG_00672	Supercontig_1.1	1343305	1344429	+	1125	517
CLUG_00673	Supercontig_1.1	1344505	1345641	-	1137	4706
CLUG_00674	Supercontig_1.1	1346338	1350303	-	3966	2700
CLUG_00675	Supercontig_1.1	1351508	1352323	-	816	242
CLUG_00676	Supercontig_1.1	1353615	1355636	+	2022	3105
CLUG_00677	Supercontig_1.1	1356673	1358325	+	1653	381
CLUG_00678	Supercontig_1.1	1358374	1359954	-	1581	75
CLUG_00679	Supercontig_1.1	1360248	1361483	+	1236	15
CLUG_00680	Supercontig_1.1	1363608	1367228	-	3621	2874
CLUG_00681	Supercontig_1.1	1367994	1369022	-	1029	959
CLUG_00682	Supercontig_1.1	1369493	1370665	-	1173	1188
CLUG_00683	Supercontig_1.1	1370861	1371133	-	273	1820
CLUG_00684	Supercontig_1.1	1371239	1371598	-	360	2147
CLUG_00685	Supercontig_1.1	1372246	1372995	+	750	319
CLUG_00686	Supercontig_1.1	1374503	1376419	-	1917	2279
CLUG_00687	Supercontig_1.1	1379210	1381069	+	1860	1578
CLUG_00688	Supercontig_1.1	1382554	1383354	+	801	1148
CLUG_00689	Supercontig_1.1	1384616	1386028	+	1413	5584
CLUG_00690	Supercontig_1.1	1386839	1387828	-	990	5513
CLUG_00691	Supercontig_1.1	1387994	1388989	-	996	3814
CLUG_00692	Supercontig_1.1	1390054	1390545	-	492	130
CLUG_00693	Supercontig_1.1	1391079	1392428	+	1350	167
CLUG_00694	Supercontig_1.1	1391163	1392476	-	1314	587
CLUG_00695	Supercontig_1.1	1393392	1393541	-	150	7140
CLUG_00696	Supercontig_1.1	1394725	1396950	-	2226	7
CLUG_00697	Supercontig_1.1	1397565	1399679	-	2115	1961
CLUG_00698	Supercontig_1.1	1400629	1400772	-	144	2834
CLUG_00699	Supercontig_1.1	1401150	1401665	-	516	4
CLUG_00700	Supercontig_1.1	1402734	1404968	-	2235	11845
CLUG_00701	Supercontig_1.1	1405064	1405744	+	681	2
CLUG_00702	Supercontig_1.1	1406206	1407792	-	1587	12390
CLUG_00703	Supercontig_1.1	1408714	1409214	-	501	575
CLUG_00704	Supercontig_1.1	1409630	1410673	-	1044	1570
CLUG_00705	Supercontig_1.1	1411189	1415490	+	4302	1730
CLUG_00706	Supercontig_1.1	1415689	1416501	+	813	1213
CLUG_00707	Supercontig_1.1	1416802	1417326	+	525	1941
CLUG_00708	Supercontig_1.1	1418214	1420061	+	1848	842
CLUG_00709	Supercontig_1.1	1420089	1426001	-	5913	2538
CLUG_00710	Supercontig_1.1	1426505	1428232	-	1728	1943
CLUG_00711	Supercontig_1.1	1429442	1430485	-	1044	1547
CLUG_00712	Supercontig_1.1	1430723	1432387	-	1665	1032
CLUG_00713	Supercontig_1.1	1432584	1434932	-	2349	502
CLUG_00714	Supercontig_1.1	1435124	1435501	+	378	360
CLUG_00715	Supercontig_1.1	1435897	1437996	+	2100	1284
CLUG_00716	Supercontig_1.1	1438132	1438818	+	687	407
CLUG_00717	Supercontig_1.1	1439207	1439695	+	489	575
CLUG_00718	Supercontig_1.1	1439759	1440247	-	489	883
CLUG_00719	Supercontig_1.1	1441016	1443469	+	2454	950
CLUG_00720	Supercontig_1.1	1444695	1446203	-	1509	1242
CLUG_00721	Supercontig_1.1	1447890	1450655	-	2766	851
CLUG_00722	Supercontig_1.1	1450720	1452261	+	1542	911
CLUG_00723	Supercontig_1.1	1454202	1455884	+	1683	8181
CLUG_00724	Supercontig_1.1	1455931	1457718	-	1788	1968
CLUG_00725	Supercontig_1.1	1457936	1458958	+	1023	292
CLUG_00726	Supercontig_1.1	1458959	1460980	-	2022	840
CLUG_00727	Supercontig_1.1	1461257	1462780	-	1524	2048
CLUG_00728	Supercontig_1.1	1464042	1464959	+	918	2918
CLUG_00729	Supercontig_1.1	1465775	1468708	+	2934	2037
CLUG_00730	Supercontig_1.1	1468805	1470508	-	1704	1617
CLUG_00731	Supercontig_1.1	1470858	1472465	+	1608	1785
CLUG_00732	Supercontig_1.1	1473662	1474645	+	984	393
CLUG_00733	Supercontig_1.1	1475135	1477852	+	2718	1946
CLUG_00734	Supercontig_1.1	1478389	1480803	+	2415	3831
CLUG_00735	Supercontig_1.1	1481012	1482547	-	1536	14378
CLUG_00736	Supercontig_1.1	1482752	1484899	-	2148	360
CLUG_00737	Supercontig_1.1	1485269	1486492	-	1224	1051
CLUG_00738	Supercontig_1.1	1487175	1488200	-	1026	761
CLUG_00739	Supercontig_1.1	1489155	1490150	+	996	1256
CLUG_00740	Supercontig_1.1	1491264	1492814	+	1551	4156
CLUG_00741	Supercontig_1.1	1492878	1494314	-	1437	23972
CLUG_00742	Supercontig_1.1	1495097	1496146	+	1050	3572
CLUG_00743	Supercontig_1.1	1496396	1500409	+	4014	1152
CLUG_00744	Supercontig_1.1	1500231	1503071	+	2841	1938
CLUG_00745	Supercontig_1.1	1503196	1504611	+	1416	732
CLUG_00746	Supercontig_1.1	1504629	1505810	-	1182	503
CLUG_00747	Supercontig_1.1	1505851	1506354	+	504	343
CLUG_00748	Supercontig_1.1	1506415	1507368	-	954	650
CLUG_00749	Supercontig_1.1	1508536	1509549	-	1014	2413
CLUG_00750	Supercontig_1.1	1509859	1511286	-	1428	1072
CLUG_00751	Supercontig_1.1	1511697	1512371	-	675	5725
CLUG_00752	Supercontig_1.1	1513245	1514045	-	801	1054
CLUG_00753	Supercontig_1.1	1515170	1516171	-	1002	2148
CLUG_00754	Supercontig_1.1	1517500	1518465	+	966	2765
CLUG_00755	Supercontig_1.1	1518553	1519878	-	1326	2539
CLUG_00756	Supercontig_1.1	1520610	1522844	+	2235	1985
CLUG_00757	Supercontig_1.1	1525175	1527172	+	1998	22087
CLUG_00758	Supercontig_1.1	1528013	1530877	-	2865	5559
CLUG_00759	Supercontig_1.1	1531513	1533870	+	2358	2322
CLUG_00760	Supercontig_1.1	1533917	1538386	-	4470	769
CLUG_00761	Supercontig_1.1	1539066	1540625	+	1560	7244
CLUG_00762	Supercontig_1.1	1543049	1544809	+	1761	3441
CLUG_00763	Supercontig_1.1	1545377	1546693	-	1317	31
CLUG_00764	Supercontig_1.1	1549128	1549880	-	753	1465
CLUG_00765	Supercontig_1.1	1551174	1552193	-	1020	770
CLUG_00766	Supercontig_1.1	1552524	1554536	-	2013	1590
CLUG_00767	Supercontig_1.1	1554728	1556476	-	1749	1268
CLUG_00768	Supercontig_1.1	1556593	1559007	-	2415	323
CLUG_00769	Supercontig_1.1	1559424	1561463	-	2040	2589
CLUG_00770	Supercontig_1.1	1562811	1563431	-	621	691
CLUG_00771	Supercontig_1.1	1564013	1566007	-	1995	925
CLUG_00772	Supercontig_1.1	1566766	1567242	-	477	6504
CLUG_00773	Supercontig_1.1	1568181	1571549	+	3369	34
CLUG_00774	Supercontig_1.1	1571625	1572614	+	990	488
CLUG_00775	Supercontig_1.1	1572773	1574203	+	1431	862
CLUG_00776	Supercontig_1.1	1574672	1576606	+	1935	2702
CLUG_00777	Supercontig_1.1	1576612	1577184	-	573	1006
CLUG_00778	Supercontig_1.1	1576655	1577110	+	456	7
CLUG_00779	Supercontig_1.1	1577994	1580237	-	2244	6961
CLUG_00780	Supercontig_1.1	1582107	1582952	-	846	1897
CLUG_00781	Supercontig_1.1	1583317	1583934	+	618	1389
CLUG_00782	Supercontig_1.1	1583953	1586781	-	2829	1439
CLUG_00783	Supercontig_1.1	1587276	1588856	-	1581	4280
CLUG_00784	Supercontig_1.1	1589411	1591105	-	1695	1119
CLUG_00785	Supercontig_1.1	1592135	1592929	-	795	171
CLUG_00786	Supercontig_1.1	1592393	1593106	+	714	947
CLUG_00787	Supercontig_1.1	1593938	1595137	+	1200	3889
CLUG_00788	Supercontig_1.1	1595938	1597761	+	1824	6549
CLUG_00789	Supercontig_1.1	1597864	1600851	-	2988	2446
CLUG_00790	Supercontig_1.1	1601509	1603686	+	2178	6729
CLUG_00791	Supercontig_1.1	1604211	1605011	+	801	513
CLUG_00792	Supercontig_1.1	1605467	1607161	+	1695	7
CLUG_00793	Supercontig_1.1	1607332	1607583	-	252	636
CLUG_00794	Supercontig_1.1	1608073	1608687	-	615	270
CLUG_00795	Supercontig_1.1	1609316	1609999	+	684	66
CLUG_00796	Supercontig_1.1	1610170	1610985	+	816	2466
CLUG_00797	Supercontig_1.1	1611058	1612488	-	1431	593
CLUG_00798	Supercontig_1.1	1613493	1616153	+	2661	2283
CLUG_00799	Supercontig_1.1	1616282	1617667	-	1386	944
CLUG_00800	Supercontig_1.1	1618477	1619538	+	1062	2577
CLUG_00801	Supercontig_1.1	1619587	1624938	-	5352	8059
CLUG_00802	Supercontig_1.1	1626473	1628893	+	2421	3411
CLUG_00803	Supercontig_1.1	1629132	1630118	+	987	1012
CLUG_00804	Supercontig_1.1	1630173	1631162	+	990	465
CLUG_00805	Supercontig_1.1	1631225	1633264	-	2040	10927
CLUG_00806	Supercontig_1.1	1633796	1634680	-	885	1140
CLUG_00807	Supercontig_1.1	1636300	1637673	+	1374	986
CLUG_00808	Supercontig_1.1	1637699	1640230	-	2532	5356
CLUG_00809	Supercontig_1.1	1640969	1642759	+	1791	1152
CLUG_00810	Supercontig_1.1	1642821	1644488	-	1668	520
CLUG_00811	Supercontig_1.1	1644797	1645819	-	1023	543
CLUG_00812	Supercontig_1.1	1646275	1646682	+	408	373
CLUG_00813	Supercontig_1.1	1646780	1649281	-	2502	0
CLUG_00814	Supercontig_1.1	1649413	1650888	-	1476	1370
CLUG_00815	Supercontig_1.1	1651063	1652130	+	1068	1202
CLUG_00816	Supercontig_1.1	1652266	1653135	-	870	1076
CLUG_00817	Supercontig_1.1	1653990	1657544	+	3555	10495
CLUG_00818	Supercontig_1.1	1657683	1659245	+	1563	1196
CLUG_00819	Supercontig_1.1	1659505	1661643	+	2139	1133
CLUG_00820	Supercontig_1.1	1661902	1663443	+	1542	2722
CLUG_00821	Supercontig_1.1	1664379	1665386	+	1008	955
CLUG_00822	Supercontig_1.1	1666183	1667295	-	1113	1788
CLUG_00823	Supercontig_1.1	1668374	1668910	+	537	1615
CLUG_00824	Supercontig_1.1	1669378	1670535	-	1158	30962
CLUG_00825	Supercontig_1.1	1671463	1671972	+	510	87
CLUG_00826	Supercontig_1.1	1672617	1673789	-	1173	8728
CLUG_00827	Supercontig_1.1	1674406	1676433	-	2028	1842
CLUG_00828	Supercontig_1.1	1675709	1676329	+	621	1
CLUG_00829	Supercontig_1.1	1676351	1677247	+	897	147
CLUG_00830	Supercontig_1.1	1677569	1678243	+	675	318
CLUG_00831	Supercontig_1.1	1678200	1679414	-	1215	8940
CLUG_00832	Supercontig_1.1	1680504	1683122	+	2619	3567
CLUG_00833	Supercontig_1.1	1683238	1684056	-	819	638
CLUG_00834	Supercontig_1.1	1684323	1689191	+	4869	1682
CLUG_00835	Supercontig_1.1	1689391	1691655	-	2265	7617
CLUG_00836	Supercontig_1.1	1692616	1693350	+	735	310
CLUG_00837	Supercontig_1.1	1693366	1695615	-	2250	1107
CLUG_00838	Supercontig_1.1	1696236	1698590	-	2355	2162
CLUG_00839	Supercontig_1.1	1699241	1700137	-	897	7302
CLUG_00840	Supercontig_1.1	1700453	1703944	-	3492	3551
CLUG_00841	Supercontig_1.1	1706340	1709243	+	2904	2391
CLUG_00842	Supercontig_1.1	1711431	1712351	+	921	619
CLUG_00843	Supercontig_1.1	1711540	1712001	+	462	0
CLUG_00844	Supercontig_1.1	1712158	1712616	+	459	623
CLUG_00845	Supercontig_1.1	1713719	1714792	-	1074	13
CLUG_00846	Supercontig_1.1	1717156	1717452	-	297	407
CLUG_00847	Supercontig_1.1	1718796	1719305	+	510	4812
CLUG_00848	Supercontig_1.1	1720187	1721164	-	978	810
CLUG_00849	Supercontig_1.1	1722168	1723076	+	909	92700
CLUG_00850	Supercontig_1.1	1723818	1725122	-	1305	6736
CLUG_00851	Supercontig_1.1	1726209	1727543	+	1335	622
CLUG_00852	Supercontig_1.1	1728520	1730586	+	2067	12012
CLUG_00853	Supercontig_1.1	1730705	1731199	-	495	268
CLUG_00854	Supercontig_1.1	1731652	1732812	-	1161	1390
CLUG_00855	Supercontig_1.1	1732891	1734234	-	1344	2629
CLUG_00856	Supercontig_1.1	1734349	1735143	-	795	479
CLUG_00857	Supercontig_1.1	1736081	1738348	+	2268	5148
CLUG_00858	Supercontig_1.1	1738468	1739253	-	786	2822
CLUG_00859	Supercontig_1.1	1741914	1742411	-	498	8
CLUG_00860	Supercontig_1.1	1744048	1744911	-	864	1251
CLUG_00861	Supercontig_1.1	1746469	1747821	+	1353	3350
CLUG_00862	Supercontig_1.1	1748770	1750329	+	1560	2334
CLUG_00863	Supercontig_1.1	1751757	1753280	+	1524	2799
CLUG_00864	Supercontig_1.1	1753819	1755771	-	1953	1183
CLUG_00865	Supercontig_1.1	1756910	1759123	-	2214	87
CLUG_00866	Supercontig_1.1	1760852	1763278	-	2427	4565
CLUG_00867	Supercontig_1.1	1764434	1765384	-	951	620
CLUG_00868	Supercontig_1.1	1766220	1767467	+	1248	2117
CLUG_00869	Supercontig_1.1	1768022	1768822	-	801	3161
CLUG_00870	Supercontig_1.1	1769560	1771647	+	2088	11520
CLUG_00871	Supercontig_1.1	1771805	1773838	-	2034	13021
CLUG_00872	Supercontig_1.1	1774320	1776506	-	2187	2953
CLUG_00873	Supercontig_1.1	1776752	1777777	-	1026	500
CLUG_00874	Supercontig_1.1	1778109	1778918	+	810	1546
CLUG_00875	Supercontig_1.1	1779449	1780372	-	924	2591
CLUG_00876	Supercontig_1.1	1780810	1781238	+	429	598
CLUG_00877	Supercontig_1.1	1782683	1785274	+	2592	8696
CLUG_00878	Supercontig_1.1	1785449	1788235	-	2787	3386
CLUG_00879	Supercontig_1.1	1788596	1796776	-	8181	3605
CLUG_00880	Supercontig_1.1	1797487	1798731	+	1245	4877
CLUG_00881	Supercontig_1.1	1798077	1798646	-	570	5
CLUG_00882	Supercontig_1.1	1798754	1800331	-	1578	2029
CLUG_00883	Supercontig_1.1	1801199	1803127	-	1929	1800
CLUG_00884	Supercontig_1.1;Supercontig_1.1	1803653;1803746	1803683;1804377	+;+	663	2127
CLUG_00885	Supercontig_1.1	1805214	1805660	-	447	704
CLUG_00886	Supercontig_1.1	1806031	1808106	-	2076	1193
CLUG_00887	Supercontig_1.1	1807496	1808035	+	540	176
CLUG_00888	Supercontig_1.1	1809197	1810351	-	1155	3120
CLUG_00889	Supercontig_1.1	1810738	1811379	-	642	315
CLUG_00890	Supercontig_1.1	1811635	1813524	-	1890	261
CLUG_00891	Supercontig_1.1	1815184	1816641	-	1458	4331
CLUG_00892	Supercontig_1.1	1816959	1818212	-	1254	4722
CLUG_00893	Supercontig_1.1	1818557	1819954	-	1398	7656
CLUG_00894	Supercontig_1.1	1820110	1821597	-	1488	3827
CLUG_00895	Supercontig_1.1	1821783	1824656	-	2874	1305
CLUG_00896	Supercontig_1.1	1825229	1825909	+	681	559
CLUG_00897	Supercontig_1.1	1826518	1826715	+	198	1570
CLUG_00898	Supercontig_1.1	1827200	1828153	+	954	1982
CLUG_00899	Supercontig_1.1	1828271	1829383	-	1113	1115
CLUG_00900	Supercontig_1.1	1829609	1830034	+	426	250
CLUG_00901	Supercontig_1.1	1830160	1833648	-	3489	2928
CLUG_00902	Supercontig_1.1	1834045	1834875	-	831	1361
CLUG_00903	Supercontig_1.1	1836367	1838532	+	2166	5
CLUG_00904	Supercontig_1.1	1839363	1840580	+	1218	230
CLUG_00905	Supercontig_1.1	1840674	1842386	-	1713	1133
CLUG_00906	Supercontig_1.1	1842895	1843407	+	513	2706
CLUG_00907	Supercontig_1.1	1844796	1845434	+	639	4805
CLUG_00908	Supercontig_1.1	1845533	1846534	-	1002	1576
CLUG_00909	Supercontig_1.1	1847282	1848019	-	738	413
CLUG_00910	Supercontig_1.1	1848206	1851724	-	3519	4547
CLUG_00911	Supercontig_1.1	1852234	1854444	+	2211	3337
CLUG_00912	Supercontig_1.1	1854779	1855621	+	843	3486
CLUG_00913	Supercontig_1.1	1856031	1856783	-	753	461
